date,ticker,commodity,open,high,low,close,volume,ret_pct,vol_21d,drawdown,pct_from_high,ma50,ma200,risk_flag
2023-08-10,CT=F,Cotton No.2,86.66999816894531,87.68000030517578,86.66999816894531,87.29000091552734,16,1.370340607144227,,-0.029895558357955654,,,,OK
2023-08-11,CT=F,Cotton No.2,87.30999755859375,90.16000366210938,87.04000091552734,89.29000091552734,9,2.2912131733569874,,-0.007668397595731791,,,,OK
2023-08-14,CT=F,Cotton No.2,88.5999984741211,88.5999984741211,86.69000244140625,87.6500015258789,14,-1.8367111354382848,,-0.025894662637564125,,,,OK
2023-08-15,CT=F,Cotton No.2,86.58000183105469,86.58000183105469,85.83999633789062,86.19999694824219,9,-1.6543120962851376,,-0.042009405064110106,-0.042009405064110106,,,OK
2023-08-16,CT=F,Cotton No.2,86.06999969482422,86.06999969482422,85.2699966430664,85.31999969482422,17,-1.0208785203859705,,-0.05178932527512836,-0.05178932527512836,,,OK
2023-08-17,CT=F,Cotton No.2,85.0999984741211,85.0999984741211,84.77999877929688,84.36000061035156,5,-1.125174739693413,0.269921444538869,-0.062458352266209105,-0.062458352266209105,,,OK
2023-08-18,CT=F,Cotton No.2,85.1500015258789,85.16000366210938,84.52999877929688,84.31999969482422,6,-0.047416921808840495,0.2694932048008069,-0.06290290565624024,-0.06290290565624024,,,OK
2023-08-21,CT=F,Cotton No.2,85.54000091552734,85.56999969482422,85.54000091552734,84.45999908447266,2,0.16603343234715684,0.2675265672034736,-0.06134701118607577,-0.06134701118607577,,,OK
2023-08-22,CT=F,Cotton No.2,84.9000015258789,84.9000015258789,84.61000061035156,84.98999786376953,3,0.6275145453965791,0.26764434237549406,-0.055456827150468735,-0.055456827150468735,,,OK
2023-08-23,CT=F,Cotton No.2,86.08000183105469,86.23999786376953,84.93000030517578,86.20999908447266,23,1.4354644680173667,0.2422943989475884,-0.041898245519129906,-0.041898245519129906,,,OK
2023-08-24,CT=F,Cotton No.2,86.7699966430664,86.94000244140625,85.98999786376953,86.08999633789062,67,-0.13919817637910725,0.2339794318355502,-0.043231905689223527,-0.043231905689223527,,,OK
2023-08-25,CT=F,Cotton No.2,86.05000305175781,87.68000030517578,86.05000305175781,87.51000213623047,7,1.6494434414499493,0.2039039144939482,-0.0274505571077287,-0.0274505571077287,,,OK
2023-08-28,CT=F,Cotton No.2,87.05999755859375,87.0999984741211,87.05999755859375,87.06999969482422,2,-0.5028024576222534,0.19370702216482222,-0.032340559608182495,-0.032340559608182495,,,OK
2023-08-29,CT=F,Cotton No.2,86.4000015258789,86.81999969482422,86.4000015258789,87.08999633789062,2,0.022966168756743954,0.19335777862954806,-0.03211832530811165,-0.03211832530811165,,,OK
2023-08-30,CT=F,Cotton No.2,87.83999633789062,88.30000305175781,87.18000030517578,88.27999877929688,29,1.3664054328229591,0.19047451071480245,-0.018893137521823866,-0.018893137521823866,,,OK
2023-08-31,CT=F,Cotton No.2,87.94999694824219,88.55000305175781,87.80999755859375,88.0999984741211,7,-0.20389704085269633,0.1743139803010378,-0.020893585382019575,-0.020893585382019575,,,OK
2023-09-01,CT=F,Cotton No.2,88.79000091552734,90.13999938964844,88.4000015258789,89.61000061035156,42,1.7139638619562803,0.18233236607153286,-0.004112055265371617,-0.004112055265371617,,,OK
2023-09-05,CT=F,Cotton No.2,88.63999938964844,88.63999938964844,86.79000091552734,88.0,28,-1.7966751471772402,0.19547729861416294,-0.022004926462152907,-0.022004926462152907,,,OK
2023-09-06,CT=F,Cotton No.2,87.0,87.0,86.0,86.0,6,-2.2727272727272707,0.20793180560265181,-0.04423208722437666,-0.04423208722437666,,,OK
2023-09-07,CT=F,Cotton No.2,85.56999969482422,85.56999969482422,83.41000366210938,83.62000274658203,22,-2.7674386667650763,0.22881280838394277,-0.07068237800706278,-0.07068237800706278,,,OK
2023-09-08,CT=F,Cotton No.2,83.61000061035156,84.80000305175781,83.61000061035156,84.41000366210938,8,0.9447511236294837,0.23185387700670204,-0.06190263933119766,-0.06190263933119766,,,OK
2023-09-11,CT=F,Cotton No.2,86.25,87.44999694824219,86.12999725341797,86.97000122070312,12,3.0328129931629144,0.2513337938682272,-0.03345190068831583,-0.03345190068831583,,,OK
2023-09-12,CT=F,Cotton No.2,87.41000366210938,87.6500015258789,86.20999908447266,87.48999786376953,16,0.5979034560972485,0.2383459651460926,-0.02767287619768899,-0.02767287619768899,,,OK
2023-09-13,CT=F,Cotton No.2,86.70999908447266,86.70999908447266,85.05999755859375,85.66999816894531,23,-2.0802374434368276,0.24073686152735696,-0.04789958909971703,-0.04789958909971703,,,OK
2023-09-14,CT=F,Cotton No.2,86.4000015258789,86.4000015258789,86.05999755859375,86.47000122070312,9,0.9338193870159328,0.23630602746814774,-0.03900869087887182,-0.03900869087887182,,,OK
2023-09-15,CT=F,Cotton No.2,86.75,86.75,85.19999694824219,85.38999938964844,16,-1.2489901882829058,0.23770666476152802,-0.051011378040046074,-0.051011378040046074,,,OK
2023-09-18,CT=F,Cotton No.2,85.77999877929688,85.97000122070312,85.77999877929688,85.54000091552734,7,0.1756663859364016,0.2340913884055921,-0.04934432402490141,-0.04934432402490141,,,OK
2023-09-19,CT=F,Cotton No.2,86.52999877929688,86.52999877929688,86.52999877929688,86.05999755859375,7,0.6078988046538836,0.23475391576459326,-0.04356529953427457,-0.04356529953427457,,,OK
2023-09-20,CT=F,Cotton No.2,85.7300033569336,85.7300033569336,85.3499984741211,85.37000274658203,6,-0.8017602040273575,0.23683580380630945,-0.05123361234011703,-0.05123361234011703,,,OK
2023-09-21,CT=F,Cotton No.2,85.0,85.0199966430664,84.69999694824219,84.87000274658203,12,-0.5856858192733516,0.2369123472523064,-0.05679040253067291,-0.05679040253067291,,,OK
2023-09-22,CT=F,Cotton No.2,84.87000274658203,84.87000274658203,84.87000274658203,84.04000091552734,6,-0.9779684272345768,0.23326042491408217,-0.06601469459656928,-0.06601469459656928,,,OK
2023-09-25,CT=F,Cotton No.2,86.41999816894531,86.41999816894531,86.41999816894531,86.41999816894531,0,2.831981470121847,0.25454479585262313,-0.03956440381388315,-0.03956440381388315,,,OK
2023-09-26,CT=F,Cotton No.2,88.18000030517578,88.18000030517578,88.18000030517578,88.18000030517578,0,2.036568124879823,0.25797734108090886,-0.0200044786019572,-0.0200044786019572,,,OK
2023-09-27,CT=F,Cotton No.2,88.4000015258789,88.4000015258789,88.4000015258789,88.4000015258789,0,0.24949106366720653,0.2572655593798996,-0.017559477351730246,-0.017559477351730246,86.31580017089844,,OK
2023-09-28,CT=F,Cotton No.2,89.19999694824219,89.19999694824219,89.19999694824219,88.7300033569336,1,0.3733052323059871,0.257445809409871,-0.013891975476389873,-0.013891975476389873,86.37800018310547,,OK
2023-09-29,CT=F,Cotton No.2,90.75,90.75,85.20999908447266,86.86000061035156,22,-2.1075202026755058,0.2639807180945067,-0.03467440131342925,-0.03467440131342925,86.39660018920898,,OK
2023-10-02,CT=F,Cotton No.2,87.45999908447266,87.45999908447266,87.45999908447266,87.45999908447266,0,0.6907649895291357,0.2651999214781019,-0.028006270042740034,-0.028006270042740034,86.44420013427734,,OK
2023-10-03,CT=F,Cotton No.2,87.13999938964844,87.13999938964844,87.13999938964844,87.13999938964844,0,-0.3658812007477308,0.2577330604276581,-0.03156261237310032,-0.03156261237310032,86.47540008544922,,OK
2023-10-04,CT=F,Cotton No.2,86.72000122070312,86.72000122070312,86.72000122070312,86.72000122070312,0,-0.4819809179333112,0.2508926595950775,-0.036230295783593824,-0.036230295783593824,86.43880004882813,,OK
2023-10-05,CT=F,Cotton No.2,86.25,86.25,86.25,86.25,0,-0.5419755697500195,0.23849870475575088,-0.04145369212909866,-0.04145369212909866,86.36419998168945,,OK
2023-10-06,CT=F,Cotton No.2,86.8499984741211,86.8499984741211,86.8499984741211,86.8499984741211,0,0.6956504047780809,0.21658158787242768,-0.03478556085840945,-0.03478556085840945,86.36879989624023,,OK
2023-10-09,CT=F,Cotton No.2,86.66999816894531,86.66999816894531,86.66999816894531,86.66999816894531,23365,-0.20725424103422707,0.21519169791125112,-0.03678600871860516,-0.03678600871860516,86.40099990844726,,OK
2023-10-10,CT=F,Cotton No.2,87.0999984741211,87.37000274658203,85.36000061035156,85.44999694824219,27442,-1.4076396059510499,0.1937466985854657,-0.050344590349943985,-0.050344590349943985,86.40119979858399,,OK
2023-10-11,CT=F,Cotton No.2,85.5,86.1500015258789,84.37999725341797,85.05000305175781,28531,-0.46810287977734344,0.19258456025428838,-0.0547899546704772,-0.0547899546704772,86.3647998046875,,OK
2023-10-12,CT=F,Cotton No.2,85.01000213623047,85.69999694824219,84.13999938964844,84.91999816894531,22993,-0.15285699958574872,0.1790605142216511,-0.05623477438555102,-0.05623477438555102,86.36159973144531,,OK
2023-10-13,CT=F,Cotton No.2,85.0999984741211,86.48999786376953,84.7300033569336,86.05999755859375,19832,1.3424392536849128,0.1823773651982909,-0.04356529953427457,-0.04356529953427457,86.37719970703125,,OK
2023-10-16,CT=F,Cotton No.2,86.19999694824219,86.2300033569336,84.58000183105469,85.1500015258789,23441,-1.0573972327796999,0.18086024447533594,-0.05367861359034387,-0.05367861359034387,86.3747998046875,,OK
2023-10-17,CT=F,Cotton No.2,85.1500015258789,85.1500015258789,82.97000122070312,83.2300033569336,32468,-2.254842201455254,0.19666959856976765,-0.07501666757250536,-0.07501666757250536,86.31179992675781,,OK
2023-10-18,CT=F,Cotton No.2,83.30999755859375,84.5,82.01000213623047,84.23999786376953,35021,1.2134980969597642,0.200585260536242,-0.06379201243630261,-0.06379201243630261,86.27259994506836,,OK
2023-10-19,CT=F,Cotton No.2,84.18000030517578,84.38999938964844,82.41000366210938,84.2699966430664,20510,0.035611087437814604,0.19895400330103896,-0.06345861859125157,-0.06345861859125157,86.23579986572265,,OK
2023-10-20,CT=F,Cotton No.2,84.11000061035156,84.12999725341797,81.51000213623047,82.4000015258789,31366,-2.219052084584794,0.21206481287076157,-0.08424095963840161,-0.08424095963840161,86.13799987792969,,OK
2023-10-23,CT=F,Cotton No.2,82.29000091552734,84.9000015258789,81.68000030517578,83.7300033569336,33193,1.614079862167217,0.21796437802508897,-0.06945987738194936,-0.06945987738194936,86.02679992675782,,OK
2023-10-24,CT=F,Cotton No.2,83.7300033569336,84.44000244140625,82.56999969482422,82.93000030517578,19572,-0.9554556547041737,0.1939339394947076,-0.07835077560279469,-0.07835077560279469,85.93239990234375,,OK
2023-10-25,CT=F,Cotton No.2,82.77999877929688,84.16000366210938,82.7300033569336,83.80999755859375,14634,1.0611325819120276,0.18243226492250544,-0.06857085539177632,-0.06857085539177632,85.88459991455078,,OK
2023-10-26,CT=F,Cotton No.2,83.76000213623047,85.19999694824219,83.51000213623047,84.58999633789062,19467,0.9306751008452796,0.18620083073495033,-0.059902276260891396,-0.059902276260891396,85.8699998474121,,OK
2023-10-27,CT=F,Cotton No.2,84.77999877929688,85.44000244140625,83.83000183105469,84.37999725341797,17145,-0.2482552235063662,0.18501806255972725,-0.06223611796613815,-0.06223611796613815,85.87039978027343,,OK
2023-10-30,CT=F,Cotton No.2,84.37999725341797,85.25,82.79000091552734,82.91000366210938,19829,-1.7421114472115584,0.18073576969076244,-0.07857300990286553,-0.07857300990286553,85.84219985961914,,OK
2023-10-31,CT=F,Cotton No.2,82.94999694824219,83.0999984741211,81.1500015258789,81.22000122070312,26784,-2.038357697213078,0.188075936811124,-0.09735498787970931,-0.09735498787970931,85.77739990234375,,OK
2023-11-01,CT=F,Cotton No.2,81.37999725341797,81.37999725341797,79.30000305175781,79.44000244140625,32215,-2.191576893061098,0.1986649212749241,-0.11713714739170611,-0.11713714739170611,85.66639999389649,,OK
2023-11-02,CT=F,Cotton No.2,79.55000305175781,80.81999969482422,79.4800033569336,79.80000305175781,24071,0.45317295982851835,0.20099646946061853,-0.11313625167131469,-0.11313625167131469,85.5382000732422,,OK
2023-11-03,CT=F,Cotton No.2,79.80000305175781,80.5,79.19999694824219,79.62000274658203,16748,-0.22556428357406455,0.200989030625541,-0.1151366995315104,-0.1151366995315104,85.40880020141601,,OK
2023-11-06,CT=F,Cotton No.2,79.41999816894531,79.97000122070312,77.86000061035156,78.0,29926,-2.03466803654635,0.2049218101170815,-0.1331407302732719,-0.1331407302732719,85.2186001586914,,OK
2023-11-07,CT=F,Cotton No.2,77.94999694824219,78.16000366210938,76.25,76.4800033569336,36280,-1.9487136449569342,0.21056229606180613,-0.1500333351450106,-0.1500333351450106,85.0068002319336,,OK
2023-11-08,CT=F,Cotton No.2,76.5,76.91999816894531,74.7699966430664,74.88999938964844,36591,-2.078979991494745,0.21510071497686442,-0.16770397204172105,-0.16770397204172105,84.76280029296875,,OK
2023-11-09,CT=F,Cotton No.2,75.0,77.29000091552734,74.9000015258789,76.5199966430664,35683,2.17652192108746,0.23591550638980402,-0.1495888665448688,-0.1495888665448688,84.52760025024413,,OK
2023-11-10,CT=F,Cotton No.2,76.27999877929688,77.75,75.52999877929688,77.31999969482422,27663,1.0454823403737157,0.241664790686085,-0.1406979683240236,-0.1406979683240236,84.3120002746582,,OK
2023-11-13,CT=F,Cotton No.2,77.30000305175781,78.0,76.81999969482422,77.4800033569336,23202,0.20693696681439722,0.23423225693232994,-0.13891975476389873,-0.13891975476389873,84.06940032958984,,OK
2023-11-14,CT=F,Cotton No.2,77.4800033569336,79.87999725341797,77.30999755859375,78.68000030517578,19467,1.5487827778143837,0.24347255647030555,-0.1255834922225202,-0.1255834922225202,83.88300033569335,,OK
2023-11-15,CT=F,Cotton No.2,78.54000091552734,79.19000244140625,78.04000091552734,78.41000366210938,8681,-0.34315790800606427,0.23357453917477808,-0.12858412161786914,-0.12858412161786914,83.73120040893555,,OK
2023-11-16,CT=F,Cotton No.2,78.2300033569336,79.48999786376953,77.91000366210938,78.68000030517578,7847,0.34433953635546466,0.22848853986935702,-0.1255834922225202,-0.1255834922225202,83.63240036010743,,OK
2023-11-17,CT=F,Cotton No.2,78.62000274658203,79.41000366210938,78.2300033569336,78.91999816894531,5649,0.3050303289764189,0.2291985399235639,-0.12291625667222239,-0.12291625667222239,83.52260025024414,,OK
2023-11-20,CT=F,Cotton No.2,78.5999984741211,79.12000274658203,77.0199966430664,77.97000122070312,7393,-1.203746794581162,0.2210515738403011,-0.13347412411832293,-0.13347412411832293,83.34260025024415,,OK
2023-11-21,CT=F,Cotton No.2,77.75,77.75,76.68000030517578,77.33999633789062,10659,-0.808009327881376,0.21096033970085154,-0.14047573402395264,-0.14047573402395264,83.13960021972656,,OK
2023-11-22,CT=F,Cotton No.2,77.5999984741211,79.75,77.55000305175781,79.58000183105469,3756,2.8963092826869374,0.23793703032142272,-0.11558125292154164,-0.11558125292154164,83.01780029296874,,OK
2023-11-23,CT=F,Cotton No.2,77.5999984741211,79.75,77.55000305175781,79.58000183105469,3756,0.0,0.23373438943404262,-0.11558125292154164,-0.11558125292154164,82.88000030517578,,OK
2023-11-24,CT=F,Cotton No.2,79.58000183105469,80.68000030517578,78.2699966430664,80.38999938964844,376,1.0178405880328478,0.23430140722030265,-0.10657927994560557,-0.10657927994560557,82.78000030517578,,OK
2023-11-27,CT=F,Cotton No.2,80.41999816894531,80.41999816894531,80.41999816894531,78.58999633789062,35,-2.2390882764325437,0.24440863782632616,-0.12658375854756276,-0.12658375854756276,82.64100021362304,,OK
2023-11-28,CT=F,Cotton No.2,78.79000091552734,78.79000091552734,78.79000091552734,78.5999984741211,5,0.012726983963018412,0.23910555995888344,-0.12647259900258256,-0.12647259900258256,82.4918002319336,,OK
2023-11-29,CT=F,Cotton No.2,78.81999969482422,78.81999969482422,78.81999969482422,78.58999633789062,1,-0.012725364407939477,0.2300676837707876,-0.12658375854756276,-0.12658375854756276,82.35620010375976,,OK
2023-11-30,CT=F,Cotton No.2,79.7699966430664,79.7699966430664,79.06999969482422,79.4000015258789,9,1.0306721284293552,0.22087427054874872,-0.11758170078173735,-0.11758170078173735,82.2468000793457,,OK
2023-12-01,CT=F,Cotton No.2,76.0,79.4800033569336,76.0,78.41999816894531,6,-1.2342611311086493,0.2242862243443329,-0.12847304686277838,-0.12847304686277838,82.13440002441406,,OK
2023-12-04,CT=F,Cotton No.2,78.41999816894531,78.41999816894531,78.25,77.68000030517578,35,-0.9436341252843539,0.22627010158122535,-0.13669707260363206,-0.13669707260363206,81.95960006713867,,OK
2023-12-05,CT=F,Cotton No.2,78.68000030517578,78.68000030517578,78.68000030517578,78.68000030517578,0,1.2873326416984687,0.21979476861253514,-0.1255834922225202,-0.1255834922225202,81.76960006713867,,OK
2023-12-06,CT=F,Cotton No.2,78.75,78.75,78.75,78.75,15441,0.08896758331560228,0.20742864851100107,-0.1248055449874379,-0.1248055449874379,81.57660003662109,,OK
2023-12-07,CT=F,Cotton No.2,79.61000061035156,82.75,79.5199966430664,82.58999633789062,35322,4.876185825892865,0.24910323343912488,-0.08212943702311515,-0.08212943702311515,81.45379989624024,,OK
2023-12-08,CT=F,Cotton No.2,82.7300033569336,83.12999725341797,81.12000274658203,81.44000244140625,23492,-1.3924130614796804,0.24913322874603464,-0.09490998662948236,-0.09490998662948236,81.34539993286133,,OK
2023-12-11,CT=F,Cotton No.2,81.45999908447266,82.5,81.38999938964844,82.0,16661,0.6876197713729937,0.24810610919874362,-0.08868640874882427,-0.08868640874882427,81.23619995117187,,OK
2023-12-12,CT=F,Cotton No.2,81.9800033569336,82.36000061035156,80.5999984741211,81.05000305175781,15833,-1.1585328637099823,0.25315157607803934,-0.09924427619492482,-0.09924427619492482,81.11440002441407,,OK
2023-12-13,CT=F,Cotton No.2,81.05000305175781,81.70999908447266,80.77999877929688,81.18000030517578,12002,0.1603914232241932,0.24854208526709892,-0.09779954126974044,-0.09779954126974044,81.00360000610351,,OK
2023-12-14,CT=F,Cotton No.2,81.18000030517578,82.27999877929688,80.69999694824219,80.80999755859375,15886,-0.45578066665570294,0.24886010094797462,-0.10191159653511206,-0.10191159653511206,80.8947999572754,,OK
2023-12-15,CT=F,Cotton No.2,80.80999755859375,81.5,79.83000183105469,79.93000030517578,15218,-1.088970770949349,0.25241522764839586,-0.11169151674613031,-0.11169151674613031,80.75639999389648,,OK
2023-12-18,CT=F,Cotton No.2,80.0,80.12000274658203,79.05000305175781,79.0999984741211,17264,-1.0384108943897297,0.25522722765442185,-0.12091580881202668,-0.12091580881202668,80.605,,OK
2023-12-19,CT=F,Cotton No.2,79.18000030517578,79.87000274658203,78.86000061035156,79.45999908447266,14595,0.4551208815374963,0.2516247728065318,-0.11691491309163526,-0.11691491309163526,80.48520004272461,,OK
2023-12-20,CT=F,Cotton No.2,79.45999908447266,80.58999633789062,79.01000213623047,79.20999908447266,14506,-0.3146237136678387,0.24995146944540325,-0.11969330818691326,-0.11969330818691326,80.3683999633789,,OK
2023-12-21,CT=F,Cotton No.2,79.5,79.8499984741211,78.30999755859375,79.12999725341797,17454,-0.10099966163282792,0.2287521886676552,-0.12058241496697564,-0.12058241496697564,80.25259994506835,,OK
2023-12-22,CT=F,Cotton No.2,79.26000213623047,80.88999938964844,79.25,79.76000213623047,15234,0.796164418905354,0.23048396519526648,-0.11358080506134594,-0.11358080506134594,80.1266000366211,,OK
2023-12-26,CT=F,Cotton No.2,79.76000213623047,80.5,79.62000274658203,80.05000305175781,6761,0.3635919104315155,0.2280184810020377,-0.1103578565760367,-0.1103578565760367,80.02460006713868,,OK
2023-12-27,CT=F,Cotton No.2,80.0,80.76000213623047,79.51000213623047,80.52999877929688,13598,0.5996198741288206,0.21382258022548445,-0.1050233854754411,-0.1050233854754411,79.97059997558594,,OK
2023-12-28,CT=F,Cotton No.2,80.4800033569336,81.30000305175781,80.19000244140625,80.94999694824219,13252,0.5215425000767437,0.21421305847949598,-0.10035570206494748,-0.10035570206494748,79.90479995727539,,OK
2023-12-29,CT=F,Cotton No.2,80.80999755859375,81.75,80.44000244140625,81.0,14269,0.061770294802832026,0.21415777491403268,-0.09979998912993615,-0.09979998912993615,79.83940002441406,,OK
2024-01-02,CT=F,Cotton No.2,80.87000274658203,81.75,79.69000244140625,79.94000244140625,18900,-1.308638961226849,0.21737801450808392,-0.11158035720115023,-0.11158035720115023,79.7902000427246,,OK
2024-01-03,CT=F,Cotton No.2,80.25,81.44999694824219,80.11000061035156,80.93000030517578,18949,1.238426111501778,0.2159711545510304,-0.10057793636501844,-0.10057793636501844,79.73419998168946,,OK
2024-01-04,CT=F,Cotton No.2,80.80999755859375,81.25,80.08000183105469,80.12000274658203,15899,-1.0008619245512884,0.2163479965866743,-0.10957990934095452,-0.10957990934095452,79.67800003051758,,OK
2024-01-05,CT=F,Cotton No.2,80.12000274658203,80.56999969482422,79.58999633789062,80.19000244140625,15706,0.08736856268667381,0.21239943684935922,-0.10880196210587223,-0.10880196210587223,79.60560012817383,,OK
2024-01-08,CT=F,Cotton No.2,80.01000213623047,80.80999755859375,79.5999984741211,80.41999816894531,16715,0.28681346868284496,0.2124982946547626,-0.10624588610055452,-0.10624588610055452,79.52220016479492,,OK
2024-01-09,CT=F,Cotton No.2,80.45999908447266,81.2300033569336,80.30000305175781,80.7300033569336,15329,0.3854827095830293,0.12409546093827674,-0.1028006185252851,-0.1028006185252851,79.44920028686523,,OK
2024-01-10,CT=F,Cotton No.2,80.72000122070312,81.0999984741211,79.91999816894531,80.18000030517578,18115,-0.6812870418524186,0.11704833112765982,-0.10891312165085232,-0.10891312165085232,79.39460021972656,,OK
2024-01-11,CT=F,Cotton No.2,80.02999877929688,81.94999694824219,80.0199966430664,81.36000061035156,24270,1.4716890754359557,0.1262465575098698,-0.09579909340954473,-0.09579909340954473,79.39740020751952,,OK
2024-01-12,CT=F,Cotton No.2,81.36000061035156,82.22000122070312,81.05999755859375,81.30999755859375,21837,-0.061459011040676526,0.11947540331937764,-0.09635480634455607,-0.09635480634455607,79.43480010986327,,OK
2024-01-16,CT=F,Cotton No.2,81.30999755859375,81.5199966430664,80.68000030517578,81.33000183105469,15884,0.02460247578599528,0.1193639668175471,-0.09613248725459578,-0.09613248725459578,79.46540008544922,,OK
2024-01-17,CT=F,Cotton No.2,81.30999755859375,82.44999694824219,81.01000213623047,81.69999694824219,21917,0.45493066378639035,0.11904059086681835,-0.0920205167791136,-0.0920205167791136,79.50699996948242,,OK
2024-01-18,CT=F,Cotton No.2,81.87000274658203,82.5999984741211,81.6500015258789,82.51000213623047,18093,0.9914384556237277,0.1156189845137971,-0.08301845901328819,-0.08301845901328819,79.59720001220703,,OK
2024-01-19,CT=F,Cotton No.2,82.5,84.72000122070312,82.30999755859375,83.94999694824219,45229,1.7452366679547193,0.11959198271278783,-0.06701496092161185,-0.06701496092161185,79.7465998840332,,OK
2024-01-22,CT=F,Cotton No.2,83.88999938964844,84.98999786376953,83.54000091552734,84.83000183105469,33550,1.048248856226941,0.12237842412836031,-0.057234955920704156,-0.057234955920704156,79.94539993286133,,OK
2024-01-23,CT=F,Cotton No.2,84.81999969482422,84.83000183105469,84.02999877929688,84.5999984741211,26242,-0.27113444768239736,0.12210559763058743,-0.0597911167159112,-0.0597911167159112,80.10699996948242,,OK
2024-01-24,CT=F,Cotton No.2,84.5,85.48999786376953,84.29000091552734,85.4000015258789,24638,0.9456301018758717,0.12297308689417999,-0.050900218495065985,-0.050900218495065985,80.26860000610351,,OK
2024-01-25,CT=F,Cotton No.2,85.30000305175781,85.83000183105469,85.08000183105469,85.76000213623047,22811,0.4215463746127357,0.12200527630066657,-0.04689932277467457,-0.04689932277467457,80.43419998168946,,OK
2024-01-26,CT=F,Cotton No.2,85.68000030517578,85.86000061035156,84.16000366210938,84.37000274658203,23260,-1.6208014867355236,0.13977353331607525,-0.062347192721228906,-0.062347192721228906,80.54800003051758,,OK
2024-01-29,CT=F,Cotton No.2,84.45999908447266,85.20999908447266,83.86000061035156,84.26000213623047,21851,-0.13037881565793885,0.13978861558332178,-0.06356969334634233,-0.06356969334634233,80.665,,OK
2024-01-30,CT=F,Cotton No.2,84.5,84.93000030517578,83.6500015258789,84.77999877929688,21341,0.6171334320947297,0.14008773442040529,-0.05779066885571549,-0.05779066885571549,80.78699996948242,,OK
2024-01-31,CT=F,Cotton No.2,84.68000030517578,85.37000274658203,84.5,85.16999816894531,20541,0.46001344098116626,0.14018558147858387,-0.053456379290273026,-0.053456379290273026,80.91199996948242,,OK
2024-02-01,CT=F,Cotton No.2,85.0999984741211,86.9000015258789,84.80000305175781,86.48999786376953,35547,1.5498411684896851,0.13520249861492226,-0.038786456578800865,-0.038786456578800865,81.08239990234375,,OK
2024-02-02,CT=F,Cotton No.2,86.41999816894531,87.31999969482422,85.80000305175781,87.11000061035156,28330,0.7168490714482445,0.13219976188707724,-0.03189600621815136,-0.03189600621815136,81.27779998779297,,OK
2024-02-05,CT=F,Cotton No.2,86.93000030517578,87.44999694824219,86.51000213623047,87.04000091552734,27689,-0.08035781693692678,0.1238950160629762,-0.03267395345323354,-0.03267395345323354,81.42699996948242,,OK
2024-02-06,CT=F,Cotton No.2,87.0,87.83000183105469,86.94999694824219,87.54000091552734,18566,0.574448523369453,0.12350380674102558,-0.027117163262677657,-0.027117163262677657,81.58619995117188,,OK
